tweet_id,name,screen_name,retweet_count,text,created_at,favourite_count,hashtags,status_count,location,source_device
1485669417828683782,Habib Khan,HabibKhanT,109,THREAD -   The Taliban foreign minister Amir Khan Mutaqi has said that after their invasion of Afghanistan there is no war casualties. But that’s plain lie. Afghans suffer from war on a daily basis and I am listing some security incidents we have monitored in the past weeks:,2022-01-24 17:42:46+00:00,380,[],24122,,Twitter for iPhone
1485669376363843594,gavin armstrong,gavin3677,0,@larry0155 @obama @NYT @nypost @newsmax @seanhannity @TuckerCarlson When ukraine give up the nuclear arsenal which country promised them protection let me tell u the US u run away from Vietnam u ran away from Afghanistan u are now running away from Ukraine u wonder why your allies don't trust u no more,2022-01-24 17:42:36+00:00,0,[],3308,,Twitter for Android
1485669359041359879,douglas wulf,WulfDouglas,0,@alifarhat79 This is Biden’s tax and spend policies at work. Print money and give it away making it worth less. Bidenflation.  Now we have Biden mis-handling Ukraine as he did Afghanistan. ,2022-01-24 17:42:32+00:00,0,[],1327,,Twitter for iPhone
1485669356381949953,Jo’lene Saldívar 🦋,IEecologist,0,"@Antwoin80946329 It was windy, so I had to switch the hat out. The green beanie is from my Afghanistan deployment.",2022-01-24 17:42:31+00:00,1,[],6726,,Twitter for iPhone
1485669354159149058,Donald Woods,DonaldW60852684,0,"@ggreenwald Putin acted in Crimea when Obama failed his Syrian line in the sand. Biden failed with Afghanistan pullout and; showed weakness. Classic moves, acting with force when adversary shows weakness.  Other issues are minor. Weakness invites aggression, nothing new.",2022-01-24 17:42:31+00:00,0,[],1263,,Twitter Web App
1485669338942406657,Kishore,ManglaniKisore,0,"@Imamofpeace Most tragic seen ; it is! Afghanistan is most beautiful upon honeymoon vintages, Nothing to worried, would arrange towards #IndianKashmir",2022-01-24 17:42:27+00:00,1,"[{'text': 'IndianKashmir', 'indices': [136, 150]}]",19838,,Twitter for Android
1485669334294872074,Shadow Matt (procrastination arc),matt5772,0,@Dubya___ Let's do an Afghanistan we set it up boom done. Guess what if will collapse in a couple months cause these people don't want it,2022-01-24 17:42:26+00:00,0,[],2106,,Twitter Web App
1485669331442847746,CoalitionOfTheDecent,oaklandzoo22,0,@TalkinACCSports @MattZemek The absolute last thing Biden wants is a war.   That's why he pulled out of Afghanistan.  It would hurt him even more politically.  Putin is driving this.,2022-01-24 17:42:25+00:00,0,[],64308,,Twitter Web App
1485669327424655362,Joecephus,_joecephus,0,@checkmatestate I did with Afghanistan. I voted Harry Browne. 9/11 was what shifted me away from libertarianism and; turned me temporarily insane into a neocon Republican. I have since regained my sanity.,2022-01-24 17:42:24+00:00,6,[],27418,,Twitter for Android
1485669298458796037,Qirat Khan 2,Muhamma97062097,0,"Until Afghanistan kneels before Pakistan, its help is to feed the snake.۔",2022-01-24 17:42:17+00:00,0,[],1002,,Twitter for Android
1485669295535247360,140thBattalion,140thBattalion,0,@PatrickTooSoon @realDailyWire Just do what the USA did in 1979 in Afghanistan! Supply the Gorillas and cause bloodshed. They did it to us in Afghanistan since 9/11!,2022-01-24 17:42:17+00:00,0,[],888,,Twitter for iPad
1485669275222249475,BadBM,Badshamondol,1,"Obama ran half dozen wars that killed millions. He invaded 4 countries afresh. During his two terms there was not a single day without wars. Donald Trump on the other hand invaded ZERO country, started withdrawing from Syria, Afghanistan. Talked face to face with Nkorea. Biden….",2022-01-24 17:42:12+00:00,1,[],1595,,Twitter for iPhone
1485669258126258176,United Front Agent,china_daily_en,0,"@ShinjiTheCuban US should either way leave Ukraine alone and not give false hope like Afghanistan, let Ukraine defend for themselves. If Ukraine is meant to fall, it will fall.",2022-01-24 17:42:08+00:00,0,[],2093,,Twitter for iPhone
1485669250303942656,Michael Ossola,Mossola1967,0,@JoshMandelOhio Think Ukraine will be Putin’s Afghanistan,2022-01-24 17:42:06+00:00,0,[],6246,,Twitter for iPhone
1485669243769085958,socityjim,socityjim,0,@RnMitch2020 @theponytail @Jim_Jordan Trump capitulation on Afghanistan is part of the history.  Turning his back on the Kurds in Syria many died. Turning his back on American people not taking Covid seriously in the beginning of the epidemic killed hundreds of thousands.,2022-01-24 17:42:04+00:00,0,[],21744,,Twitter for iPhone
1485669233828589569,BadBM,Badshamondol,0,"@cnnbrk Obama ran half dozen wars that killed millions. He invaded 4 countries afresh. During his two terms there was not a single day without wars. Donald Trump on the other hand invaded ZERO country, started withdrawing from Syria, Afghanistan. Talked face to face with Nkorea. Biden….",2022-01-24 17:42:02+00:00,0,[],1595,,Twitter for iPhone
1485669217743503363,Opinion Galora,opiniongalora,0,@harrisonjaime @GOPLeader Sadly republicans think they won't suffer under the autocracy. Their entire way of living will change. Their kids won't grow up with all the freedom their parents have enjoyed. America will become the next Afghanistan. Ask the Germans about food shortages and very poor economy,2022-01-24 17:41:58+00:00,0,[],2591,,Twitter for Android
1485669178803732484,DJ,DJ_da_Gemini,0,over Afghanistan which many see as a disastrous 20 year war. Most likely China will probably pursue Taiwan. World War III is among us and the US really needs to unite on this because something tells me they will be bold enough to bring the fight here this time as well.,2022-01-24 17:41:49+00:00,0,[],843,,Twitter for iPhone
1485669153218482182,RJ々AFGHANツ,UBL1996,0,@GermanSRAP First Step Recognise Afghanistan And Unfreeze Afghan Asset Then Talk About Other Thing This Is Unfair #Loser_USA,2022-01-24 17:41:43+00:00,0,"[{'text': 'Loser_USA', 'indices': [114, 124]}]",259,,Twitter for Android
1485669124827144199,Russ B,russman30,0,"@FoxNews How about the terrorist who actually aimed at and shot the officers take the blame.  How about all the weapons we left behind in Afghanistan. When they are used to kill Americans, can we just blame the weapons?",2022-01-24 17:41:36+00:00,0,[],15688,,Twitter for iPhone
1485669102735990786,🇮🇳 Shankari Basu 🇮🇳,Shankaribasu1,0,@pakistan_untold @GemsOfBollywood But we don't want her either. Let her go to Iraq/Pakistan/Afghanistan.,2022-01-24 17:41:31+00:00,10,[],33954,,Twitter for Android
1485669097505386496,Efran (Ef) Yoo,KidHarlo,0,Ukraine probably would have paid Shipping and; Handling for the equipment left in Afghanistan,2022-01-24 17:41:29+00:00,1,[],10994,,Twitter for iPhone
1485669089381163015,Sharad Kant Patel,ufoclub1977,0,@SoutheyZA @Ajcool2020 @mike_paroulek @JackPosobiec Isn't inflation and supply chain disruptions worldwide and due to larger factors then the USA executive branch? You should look up what all happened with Afghanistan (like the Taliban leader being freed up with a push from Trump) and what he was stopped from doing before Biden.,2022-01-24 17:41:27+00:00,0,[],2537,,Twitter Web App
1485668995445497866,David Lockerby,DavidLockerby,0,@PatriotJ20 @John__Charest @SparkyPatriot Joe fucked up Afghanistan on purpose so he could blame Trump,2022-01-24 17:41:05+00:00,0,[],5400,,Twitter for Android
1485668983013584899,Phil McCracken,mc_c02005480,0,@FirstSquawk anyone told biden this call is happening? The us military industrial complex needs a war to replace Afghanistan,2022-01-24 17:41:02+00:00,0,[],51,,Twitter Web App
1485668970296483843,Mary Saucier,MarySaucier17,1,@JanetPageHill Yes! Look how he and Company  fucked up Afghanistan  now this with Russia  we are in such incompetent  hands! This is scary shit for the USA!,2022-01-24 17:40:59+00:00,2,[],37018,,Twitter for Android
1485668967305953285,Mughal Life,MughalLife1,0,@MABukhari04 @skhurram1900 @PSFAERO Yes we should   But for this we need strong leadership and strong diplomacy. How much benefits we Gain from Afghanistan?   A week government is not able to make build strong influence or diplomacy.,2022-01-24 17:40:58+00:00,0,[],12582,,Twitter for Android
1485668952823021569,MAGAA Puppy,TullimonstrumC,0,Viet Nam  Afghanistan  Iraq  All wars started and promulgated by democrats or RINO globalists.   None were worth it.,2022-01-24 17:40:55+00:00,1,[],39086,,Twitter Web App
1485668940382715912,CallingoutCallahan,Bacstabcallaha1,0,"@GerryCallahan You and Joe Kennedy would have gotten along well at the beginning of WW2.  ""not our business, and that fascist guy is okay by me"".  Its not surprising at all that you can't understand the difference between a war in Afghanistan and a war that protects our very way of life.",2022-01-24 17:40:52+00:00,3,[],3382,,Twitter Web App
1485668884137062403,𝕊a𝕛𝕛a𝕕 𝔸L𝕚,SajjadAli667,10,"#SaveOneMillionDyingChildren Around 10 million children across Afghanistan urgently need humanitarian assistance to survive. Without urgent action, almost one million children could be severely malnourished in the coming weeks. That is half of all children under the age of 5.",2022-01-24 17:40:39+00:00,2,"[{'text': 'SaveOneMillionDyingChildren', 'indices': [0, 28]}]",6860,,Twitter for Android
1485668861483663363,Noel S,Nostrasoul,0,"@Alisha27224660 @javid_j383 @matlondonbright @Marsh4LL1 Abusing boys is very common practice in Afghanistan. There is a documentary about it. As for Lord Mountbatten, he is dead now.",2022-01-24 17:40:33+00:00,0,[],4810,,Twitter Web App
1485668814373076995,Regina Marie,mamaraquel,0,"@DineshDSouza No. I have noticed that when Republicans leave office, Democrats have to extract us from all the wars and bad international decisions they have made. Afghanistan, gulf war, Vietnam, all started by Republicans.",2022-01-24 17:40:22+00:00,0,[],55256,,Twitter for iPhone
1485668803174301696,🌹💗🍬Will you be my Quarantine? 💖🌹🍬,In_Related_News,0,@SenRickScott It was a mistake saying that leaving Afghanistan ended America's longest war. The GQP has been at war with the United States much longer.,2022-01-24 17:40:19+00:00,0,[],26595,,Twitter Web App
1485668796857827335,Cajun_Proud 🇺🇸,cajun_proud,2,One of my proudest moments in my 46 years was my son graduating from boot camp in the US Army. He went to Afghanistan but Trump brought him back now my biggest fear is Biden sending him to fight the Russians. Stay out of Ukraine. #Biden #Ukraine #Democrats #Republicans,2022-01-24 17:40:18+00:00,5,"[{'text': 'Biden', 'indices': [230, 236]}, {'text': 'Ukraine', 'indices': [237, 245]}, {'text': 'Democrats', 'indices': [246, 256]}, {'text': 'Republicans', 'indices': [257, 269]}]",15162,,Twitter for iPhone
1485668758186172418,Mellow Yellow,Imagine4Better,0,@PaulNguyenAMC @JuliaDavisNews I don’t suppose you have the ability to reason these days that some Americans in Afghanistan at the time Joe ended the 20 year occupation were immigrants from there and chose to remain with family?,2022-01-24 17:40:08+00:00,0,[],2263,,Twitter for iPhone
1485668735369236483,Vinny Ochien'g,vinnochieng,1,"@laikasnewlife And for us who want to go work in Afghanistan, Iraq, Iran, Syria, and Yemen?",2022-01-24 17:40:03+00:00,60,[],28277,,Twitter for Android
1485668683850657796,M.M.S,forestsparkles,0,"@BBCWorld Human rights organizations are only nominally human rights, in fact they support the oppressors and; d colonialists, we hv witnessed this in #Afghanistan and; #Yemen. If you are silent in situations of oppression today, u will b oppressed tomorrow.  #YemenUnderAttack  @UNHumanRights",2022-01-24 17:39:51+00:00,2,"[{'text': 'Afghanistan', 'indices': [152, 164]}, {'text': 'Yemen', 'indices': [171, 177]}, {'text': 'YemenUnderAttack', 'indices': [262, 279]}]",3138,,Twitter for Android
1485668682999242755,M Hassan,Hassan747,0,@RandPaul Senor come on ground to find the real issues in Afghanistan,2022-01-24 17:39:51+00:00,0,[],1824,,Twitter Web App
1485668671607517194,LameTrade,theaveragetrade,0,"@jserr63 @DineshDSouza well, they tried taking Iraq and Afghanistan",2022-01-24 17:39:48+00:00,0,[],671,,Twitter for Android
1485668656763871234,Larry Leutwyler,bayleu01,0,@BoHines The American embassy in Afghanistan was closed and all diplomats left.  But what in the world does that have to do with Ukraine?,2022-01-24 17:39:44+00:00,3,[],144,,Twitter for iPhone
1485668613549920270,Ben 🇬🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿,BWoodzy99,0,@ChopperVee @bootydust17 Opposition to Iranian aggression and preventing Afghanistan becoming a safe haven for Al-Qaeda again,2022-01-24 17:39:34+00:00,1,[],12098,,Twitter for Android
1485668584219160579,Malik Asad,AsadSharifMalik,0,"Mostly, the Indian terrorism in Balochistan is carried out through Indian consulates in Afghanistan along the Pak-Afghan border, which act as hubs of terrorism. Here, visiting Indian armed forces and intelligence officials, besides those  @EmergingTeam #BNAStopKillingInnocent",2022-01-24 17:39:27+00:00,0,"[{'text': 'BNAStopKillingInnocent', 'indices': [253, 276]}]",5292,,Twitter Web App
1485668573242695689,Edwin,BretwaldRadwald,0,"@RussellHellyer @LTEzraBridger @AtheWilson Big enough to be relevant.  When I was in Afghanistan, we could usually get away with a medium ruck for any mission taking a day or two, but for three days and longer it had to be the full sized ruck.",2022-01-24 17:39:24+00:00,3,[],2153,,Twitter for Android
1485668555571949573,Just Horsing Around,Kay5WPS,0,@racetrackandy @AmerMilNews This is another Afghanistan in the making ,2022-01-24 17:39:20+00:00,2,[],2631,,Twitter for iPhone
1485668514560020482,🌹💗🍬Will you be my Quarantine? 💖🌹🍬,In_Related_News,0,@MarshaBlackburn It was a mistake saying that leaving Afghanistan ended America's longest war. The GQP has been at war with the United States much longer.,2022-01-24 17:39:10+00:00,2,[],26595,,Twitter Web App
1485668466095177730,Gray Wolf 🐺,WolfGreay,1,"@sidhant I can't see any possibility about this project,who will be going to set the pipelines in Afghanistan,will Pakistan allow the flow of oil in pipeline to India?Will waste a lot of money with negligible or no return.Rather should focus on bypassing it through Iran or Middle East.",2022-01-24 17:38:59+00:00,5,[],1411,,Twitter for Android
1485668457869975552,TU RA CHEE,Naazifa24,0,@Flyingninja__ I went to Afghanistan 2018 and I wanted to go back again in 2019 but my father didn’t allow me at first and I told him look if I don’t go now god knows what will happen in the future and I will not be able to go back again and I was right. I was there for 2 months in 2019,2022-01-24 17:38:57+00:00,1,[],14604,,Twitter for iPhone
1485668440878632960,Your Neighborhood Friendly Detergent,Friendly_Soap,0,"@SleepyJosh7 @CatCitySliders @socdarling Being anti-war is not pro-russia. Your side used the same excuse in Iraq, Syria, Afghanistan, Panama, Lybia, should I go on? How many wars and people do you WANT to kill?  Just one more war right? What harm could it do? You people are insane.",2022-01-24 17:38:53+00:00,3,[],6568,,Twitter Web App
1485668384448548867,Linda,LindaWesson,0,@ArnaudMafille To each his own.  Stop forcing your beliefs on people who do not want them.  No one is forcing these girls to not wear hijab in Afghanistan.,2022-01-24 17:38:39+00:00,3,[],126168,,Twitter Web App
1485668354258096131,Roro Mil,Mil2Roro,0,"@Herbert_Keg @NATOpress @NATO Where is the encircling? China and Mongolia are Russia's strategic partners. Kazakhstan is actually in CSTO, as are all other Stans. Why do they have NATO flag on? US is out of Afghanistan. Belarus is Union State. Where is the encirclement comrade?",2022-01-24 17:38:32+00:00,1,[],4,,Twitter Web App
1485668351460270081,💀𝕷𝖔𝖚𝖎𝖘 𝕲𝖔𝖓𝖟𝖆𝖑𝖊𝖘💀,LouisCGonzales,0,"@NPR Why even bother, couldn't even save Afghanistan lol",2022-01-24 17:38:32+00:00,0,[],3799,,Twitter for Android
1485668304752676874,ShellySplainin’,okShellz,0,@paloaltogreen2 You said we stay in bc of money.  Why didn’t we stay in Afghanistan?   And how does Biden line his pockets w this?,2022-01-24 17:38:20+00:00,0,[],10394,,Twitter for iPhone
1485668291767058436,Thomas Egede,thomasegede79,0,@elgaaen @theragex Have you heard about the invasion and destruction of Iraq? Have you heard about the invasion and destruction of Afghanistan? Have you heard about the invasion and destruction of Syria? Have you heard about the invasion and destruction of Libya?  Is that Russia?? Wake up.....,2022-01-24 17:38:17+00:00,0,[],3928,,Twitter Web App
1485668290634686464,Rose Bush,Rose1962bush,0,"@Brianinmississ @ECOWARRIORSS WW3 has been coming since the end of WW2. Remember the Cuban missile crisis, CND, Mutually Assured Destruction (MAD), Greenham Common and the Russian invasion of Afghanistan? All predicted to be precursors to WW3. We are still here though aren’t we?",2022-01-24 17:38:17+00:00,0,[],684,,Twitter for iPad
1485668249463185409,Beggar Midas,BeggarMidas,0,"@meesters_ronald @joegreg19 @MichaelDeMatteo @McFaul Oh, we were born to kick Ivan's ass. Afghanistan is one of those places too rugged to conquer easily, and nothing worthwhile enough to make it worth the investment. You're quibbling, Ivan.",2022-01-24 17:38:07+00:00,0,[],12311,,Twitter Web App
1485668248511295494,Yama,antipakio,0,@Imamofpeace They have a spokeswoman outside of Afghanistan called @DivaPatang . She attends nightclubs and sleeps around but promotes the Taliban and their version of Islam.,2022-01-24 17:38:07+00:00,0,[],1062,,Twitter Web App
1485668224800862220,ruKa (on ruka),Ruka_on_Ruka,0,Unfreeze the assets in Afghanistan. Preventable famine will occur,2022-01-24 17:38:01+00:00,0,[],4576,,Twitter for iPhone
1485668210875764744,nesd z,z_nesd,0,"@thetimes The Anglo-Saxons are restless, organizing provocations and false messages through all channels.  The same was true in Iraq, Libya, Afghanistan and other countries where NATO has killed millions of civilians.",2022-01-24 17:37:58+00:00,0,[],6381,,Twitter for iPad
1485668138784067586,Professor Terguson ❎,ProfTerguson_86,0,@TheDemocrats They are for keeping Afghanistan from falling back into the hands of 8th century barbarians who want to blow up the US. And the confused old man in the White House is for equipping terrorists with 10's of billions of tax payer dollars worth of military equipment.,2022-01-24 17:37:41+00:00,0,[],4729,,Twitter Web App
1485668120832454663,Richard Thornton,Richard62056514,0,@DonaldJTrumpJr Who the hell do you think you are? Your dad gave Afghanistan to a terrorist group! Biden has more ball than any member of your family will ever have,2022-01-24 17:37:37+00:00,0,[],2026,,Twitter for iPhone
1485668070630830080,HamSammich,HamSammich44,0,@petgarsar @kyleharper242 @NickTschudin @DefiantLs Oh so just like Afghanistan,2022-01-24 17:37:25+00:00,0,[],116,,Twitter for Android
1485668035646177282,charlie 🏈 posting his W’s,bbqchucken,0,"Joe Biden ignored his military advisers and ordered retreat in Afghanistan in the middle of the night, leaving thousands of Americans stranded behind enemy lines and $80 billion in military equipment for whoever wanted it.  People rooting for war with Russia need to understand..",2022-01-24 17:37:16+00:00,1,[],7309,,Twitter for iPhone
1485668023461904385,Saransh 🇮🇳,CricSaransh,0,@Definitelynooot @mufaddal_vohra There will be some series vs Afghanistan and; Zimbabwe. Seniors won't play those. You can fit him in for those games for sure.,2022-01-24 17:37:13+00:00,0,[],14057,,Twitter for Android
1485668015320436738,Joe Geegan,JGeegan,0,"""Afghanistan is now Disney Land for terrorists."" - Joe Concha Thank you @POTUS",2022-01-24 17:37:11+00:00,0,[],1944,,Twitter Web App
1485668008521617409,Dan35,DM3531,0,@chris_koci @seanspicer @newsmax How did u guys do in afghanistan? Or inflation. Or real wage growth. Or labor force participation. Or poverty. Or violating own mask mandates.,2022-01-24 17:37:10+00:00,1,[],523,,Twitter for iPhone
1485667976778973184,Lollyanna Greens,LollyannaGreens,0,"@NilofarSakhi And that is my honest political opinion although a strong Iran won’t be good for Afghanistan on the surface but if we are smart, we can reach a good compromise-more so with Iran than Pakistan, and India as well as some others. This is a win-win for all.",2022-01-24 17:37:02+00:00,0,[],4097,,Twitter Web App
1485667970009509888,Mohammed Ishaq K,Mohamme97266651,0,"@QaharBalkhi May this meeting bring positive outcome to our beloved country Islamic Emirate Afghanistan, and we thank all the hard work of our official zindabad Islamic Emirate of Afghanistan!!!",2022-01-24 17:37:01+00:00,1,[],109,,Twitter for iPhone
1485667949864177674,Sal• Ah,nothalas,0,@ghostpop_ and the middle east yea but we're keeping an eye on Afghanistan,2022-01-24 17:36:56+00:00,1,[],56,,Twitter for Android
1485667934987038728,Joelon Wilson,futureicon,0,"According to U.S. Sec. of State @ABlinken aka Neville Chamberlain, Vladimir Putin will not invade Ukraine if @JoeBiden promises to abandon millions of dollars of military equipment and its technology as was done in Afghanistan.  @SecBlinken said that Putin will keep his word.",2022-01-24 17:36:52+00:00,1,[],75226,,Twitter Web App
1485667923956047874,Melodey Pond,MelodeyPond,0,"@IdahoGabe @TheRealRJG2 @brithume They're already there being left to die, this is Afghanistan all over again. Hopefully more private attempts are made again as they can't trust those who put them there to get them out. Let's go Brandon!",2022-01-24 17:36:50+00:00,0,[],463,,Twitter for Android
1485667915726790664,22146835,22146835,0,"Still imagine the corruption even a fraction of this money would produce in your nation, (look how small the budget of some destructive lobby groups really is), then read with whom NATO tried to build a better Afghanistan. (Even if you fully subscribe to that vision.)",2022-01-24 17:36:48+00:00,0,[],1607,,Twitter Web App
1485667910307794945,22146835,22146835,0,"In many years of NATO occupation the cost of occupation was larger than the whole GDP of Afghanistan. Add Afghan security forces turning to one of the biggest economic sectors of the nation on the back of subsidies. (Yet, collapsing in 2021 nonetheless.)",2022-01-24 17:36:46+00:00,0,[],1607,,Twitter Web App
1485667904238628866,22146835,22146835,0,Wish people would stop doing performative politics towards a nation like Afghanistan. Afghan women won't be as grateful for your strong feminist stance as you assume while millions scramble to escape or succumb to hunger around them.,2022-01-24 17:36:45+00:00,0,[],1607,,Twitter Web App
1485667891924119553,Patrick Michael,mpmarky,0,"@Gritty20202 Not counting the large number of countries the US has invaded, the Soviet Union invaded Czechoslovakia and Hungary, as well as Afghanistan. China invaded Vietnam, the UK invaded Sierra Leone, Iraq and Afghanistan. France and; UK invaded Egypt etc.",2022-01-24 17:36:42+00:00,0,[],5092,,Twitter Web App
1485667813536808962,Kelley Jo Holt,CanalZone67,0,"@BamaMarc12 My God, no. And Blinken?  Let’s be real. The people responsible for the Afghanistan clusterfuck are STILL in the administration and would be making decisions they’re clearly not capable of making in regard to Ukraine  No reason for “boots on the ground” whatsoever. Fuck.",2022-01-24 17:36:23+00:00,0,[],6429,,Twitter for iPhone
1485667810562949128,Masi,Masi65787516,0,"@DmytroKuleba @BogdanAurescu The Saigon 1.0 Vietnam, The Saigon 2.0 Afghanistan, And now coming the Saigon 3.0 Ukraine, Be aware Ukraine Government and Ukraine people America will Left you alone as they did with Afghan people and left us alone, repeating never and never trust America and their Allies.",2022-01-24 17:36:23+00:00,0,[],884,,Twitter for iPhone
1485667807576662021,harold musser,haroldmusser1,0,"@JenGriffinFNC Here we go again, Afghanistan 2.0…what the hell is wrong with Biden!! (As if we didn’t know) ",2022-01-24 17:36:22+00:00,0,[],189,,Twitter for iPhone
1485667775666294786,cheryl #ChangePolitics #endlockdowns 🇨🇦🇺🇸,cheryl1492,0,Trudeau is extremely concerned about the Russia -Ukraine ....concerned  We have forces spread all over the Ukraine...this would be a bigger farce then we saw trying to remove personal from Afghanistan...,2022-01-24 17:36:14+00:00,0,[],74274,,Twitter for Android
1485667725464768525,Jackson,Elmenor_cikario,0,@MRSM1TH888 @ianbremmer Ah when and where did the US loose the battle? Talibans literally waited until the withdrawal of all the American soldiers to get back into Afghanistan ,2022-01-24 17:36:02+00:00,2,[],209,,Twitter for iPhone
1485667695240433665,raida,raida_haz,0,"@RepAndyBiggsAZ you don't care about those americans we don't even know if are still there, just like you don't care about the historic famine biden is unleashing on the people of afghanistan",2022-01-24 17:35:55+00:00,0,[],951,,Twitter Web App
1485667625661251587,Secure America Now 🇺🇸,SecureAmerica,1,"@POTUS @JoeBiden 1st year ""accomplishments"": The Border Crisis, rising gas prices, 13 service members killed in Afghanistan, and China continues to undermine our leadership abroad. #BidenIsAFailure #BidensAmerica",2022-01-24 17:35:38+00:00,4,"[{'text': 'BidenIsAFailure', 'indices': [181, 197]}, {'text': 'BidensAmerica', 'indices': [198, 212]}]",23037,,Twitter Web App
1485667585249189893,Sketchapotamus,Sketchapotamus,0,"@3JoursDuHaxxor @texas_frozen @jserr63 @DineshDSouza Pretty sure drone strikes increased under Trump. He also held off getting us out of Afghanistan until after the election, so my man Biden had to be the one to see that through.",2022-01-24 17:35:29+00:00,0,[],1144,,Twitter for Android
1485667545201979397,Tony Krapfl,tonykrapfl,0,@bend1cky Suddenly we are supposed to be back on board with CNN/NYT/CIA. At least for this. Afghanistan was so last year.,2022-01-24 17:35:19+00:00,6,[],7500,,Twitter for iPhone
1485667502713626624,بد دې وکړه,Flyingninja__,0,If i knew that 2018 was the last time i got to see afghanistan. I would’ve stayed longer.,2022-01-24 17:35:09+00:00,6,[],9488,,Twitter Web App
1485667479519121409,Robert Powell,RWPowell1966,0,@TimRunsHisMouth Because ending Afghanistan (poorly) means we HAVE TO HAVE ANOTHER DOG AND PONY SHOW to distract from our other failures.,2022-01-24 17:35:04+00:00,0,[],9729,,Twitter for Android
1485667445759225858,Massoud Murwat,murtazajalali12,0,@GermanSRAP Sir. How can you forget about your soldiers sacrifices in past 20 years in Afghanistan? What would be your answers to the family of those who killed by these terrorists? Can you imagine and accept a dark and a racists regime rule in your own country? Can you?  #no_to_taliban,2022-01-24 17:34:56+00:00,2,"[{'text': 'no_to_taliban', 'indices': [273, 287]}]",3586,,Twitter for iPhone
1485667385227071491,RichWritesRants,RichWritesRants,0,"@RepAndyBiggsAZ The @StateDept had a level 4 travel advisory in Afghanistan FOR YEARS, telling Americans (particularly those dual-citizens who stayed behind) to leave Afghanistan because it was dangerous. They ignored YEARS worth of warnings and now it's Biden's fault. #QAnonCult #MAGA logic.",2022-01-24 17:34:41+00:00,0,"[{'text': 'QAnonCult', 'indices': [270, 280]}, {'text': 'MAGA', 'indices': [281, 286]}]",2805,,Twitter Web App
1485667253274263558,Aimal Saifi,aimalsaifi1,0,"We need online workers from Afghanistan WhatsApp me,+93777788807",2022-01-24 17:34:10+00:00,0,[],8,,Twitter Web App
1485667240439857152,Rorschach N-C,DPO_1976,0,@ineptkid117 @reaganbush84fan Regime change in Syria is just as important as in Iran. Anything less is an unserious position. We also need troops to be put back in Afghanistan. We should implement the draft if necessary.,2022-01-24 17:34:07+00:00,0,[],416,,Twitter for iPhone
1485667231833145345,Tafreek,Tafreek0,0,"@WSJ Syria, Iraq, Afghanistan etc etc were not enough for them that they are forcing Ukraine to hell. If @NATO  thinks it's bad then Russia is your dad. Don't create more problems to the world n let the common man live peacefully. Sought out problems on table not with blood",2022-01-24 17:34:05+00:00,0,[],154,,Twitter for Android
1485667227626000388,ShellySplainin’,okShellz,0,@paloaltogreen2 Why did we leave Afghanistan?,2022-01-24 17:34:04+00:00,0,[],10394,,Twitter for iPhone
1485667201399103498,Bo Hines,BoHines,71,"The US is ordering Embassy Staff to depart Ukraine.  Ukraine is facing threats of invasion from Russia.  Yet, Joe Biden still hasn’t rescued remaining Americans from Afghanistan’s embassy.",2022-01-24 17:33:57+00:00,309,[],648,,Twitter for iPhone
1485667134868897798,Irreverent Testimony,IrreverentDuo,0,@ArmandoNDK Afghanistan was pretty lit. It led to The Taliban and the rise of Bin Laden..,2022-01-24 17:33:41+00:00,0,[],76325,"Place(_api=<tweepy.api.API object at 0x000002BEF245C4C0>, id='1fff770504a7d5a5', url='https://api.twitter.com/1.1/geo/id/1fff770504a7d5a5.json', place_type='city', name='Northglenn', full_name='Northglenn, CO', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002BEF245C4C0>, type='Polygon', coordinates=[[[-105.015875, 39.868118], [-104.944623, 39.868118], [-104.944623, 39.921489], [-105.015875, 39.921489]]]), attributes={})",Twitter for Android
1485667086282248199,Brendan Haskins,BrendanHaskins,0,"@DjRoomba13 @esaagar Afghanistan was going down as soon as we left no matter when that was.   Those 13 marines died evacuating over 100,000 people, what did the 7,000 U.S. soldiers before them die for?   Would that airstrike happen if the media wasn’t fixed on those other 2 points? Gross nonetheless",2022-01-24 17:33:30+00:00,0,[],18398,,Twitter for iPhone
1485667084508008449,Andrew Malcolm,AHMalcolm,4,"@winningatmylife Now, he's evacuating Americans from Ukraine with no help. You're on your own, folks, like those he left behind in Afghanistan.",2022-01-24 17:33:29+00:00,6,[],102938,,Twitter Web App
1485667066602344451,Robinsons Nest,robinsons_nest,0,"@DonaldJTrumpJr I don't understand how someone that has created such gigantic crises in the world with Afghanistan and our border should decide if we go to war or not. Based on performance, Biden should be fired. We, the people, dont want any more decisions from the likes of that man.",2022-01-24 17:33:25+00:00,0,[],63,,Twitter for Android
1485667050278174722,Eärendil🌟,FalsePerdition,0,"@ASPIRE_TOWARDS Putin and Russia before have completely ruined the caucuses and Asia. From Afghanistan, to Georgia, to Azerbaijan, to Caspian sea, to Iran's territories.  It's why Persia allied with Germany in wwii because of russias cancerous reign",2022-01-24 17:33:21+00:00,1,[],49363,,Twitter for Android
